steps,calories_burned,sleep_hours,heart_rate_avg,cluster
2226,2185.66,8.7,82,1
18867,2014.18,0.9,88,2
3510,2640.03,8.3,86,1
9715,3925.35,8.5,68,1
1765,3783.87,9.4,104,1
19249,3835.34,10.1,156,0
5333,3997.88,0.7,62,1
24316,3745.89,2.2,157,3
787,2598.05,5.5,120,1
12045,3311.37,6.8,75,1
28850,2978.35,9.5,167,0
4413,2561.48,11.7,102,1
17715,1611.34,5.7,105,2
18930,3929.82,3.4,121,3
15130,3368.13,6.6,96,2
23727,2670.22,8.0,60,2
14166,2544.35,6.9,148,0
13145,3351.78,6.7,164,0
12939,3304.44,9.5,73,1
24274,1939.11,11.4,83,2
18718,3132.58,7.0,71,2
19902,2397.1,1.1,152,3
13229,2861.38,9.1,92,1
437,1535.56,8.3,87,1
12352,3845.26,3.9,160,3
21682,2166.93,2.1,147,3
7100,3117.15,3.2,163,3
17121,3927.69,7.0,131,0
21084,2463.95,2.8,152,3
25482,3817.32,7.3,84,2
21760,2204.71,0.4,106,3
3983,1744.67,10.8,141,0
19751,1806.24,10.2,127,0
11708,2378.8,0.9,121,3
21967,1803.16,11.6,77,2
15598,2973.59,6.4,72,2
13806,2406.95,3.8,152,3
11061,2394.99,6.4,95,1
9279,2445.6,3.7,158,3
24432,3249.1,5.6,70,2
29553,2325.74,3.3,87,2
1389,1629.19,10.3,178,0
228,2285.8,8.0,88,1
426,3621.43,11.4,152,0
19307,1763.84,4.4,134,3
28505,3024.98,8.3,118,2
14551,1630.9,5.3,175,3
28473,3355.5,4.2,140,3
16,3499.8,8.5,70,1
6128,1875.32,8.0,98,1
19728,3773.06,2.8,105,2
29452,1576.41,0.9,84,2
2935,1737.83,1.6,60,1
6976,3569.14,9.9,150,0
2296,1591.39,5.1,163,3
9681,2025.44,11.8,158,0
29326,1797.3,6.1,87,2
5026,3753.3,5.8,126,1
5496,3222.51,8.9,137,0
25941,3860.67,3.2,176,3
18250,3566.74,9.8,120,0
11649,2262.69,9.0,108,0
16184,1551.4,11.0,178,0
26977,2405.98,5.7,158,3
19174,3785.55,4.6,99,2
8455,3544.89,3.7,103,1
17478,2538.4,9.8,69,2
11020,1938.97,8.0,167,0
1477,2412.59,9.5,145,0
26183,2339.13,2.6,130,3
29039,2042.18,5.0,64,2
17396,3143.68,2.9,81,2
27372,2488.27,6.5,175,3
4588,1508.17,8.7,165,0
11521,2771.18,4.0,111,1
8912,3822.13,0.4,144,3
2557,3786.73,8.6,162,0
3559,2894.03,9.7,160,0
18780,2368.64,7.5,91,2
12623,1716.54,0.7,157,3
17716,1674.68,7.7,126,0
1369,3898.2,3.2,174,3
2193,1890.73,7.8,175,0
6571,2752.97,9.0,167,0
16409,2912.56,5.5,150,3
101,1505.87,1.7,113,1
21170,3264.07,2.3,62,2
25957,2729.12,5.8,69,2
5460,3126.33,5.0,160,3
18073,1947.9,10.3,167,0
14638,2521.26,1.4,111,3
25162,1505.06,0.3,161,3
16687,2876.77,8.2,177,0
8447,3745.95,3.4,100,1
22828,2990.39,1.7,171,3
25248,3876.76,6.0,138,2
22223,2844.96,5.3,155,3
21397,3771.13,3.8,167,3
20581,2605.42,6.3,150,0
24893,2267.95,12.0,101,2
6509,3276.44,11.4,159,0
26186,3553.54,1.4,144,3
50,2697.3,11.1,155,0
8199,2385.22,2.1,167,3
5143,3456.76,1.2,143,3
551,3075.58,6.6,107,1
28694,1778.32,0.8,88,2
13735,3124.1,12.0,130,0
1302,2895.14,8.8,173,0
25298,3655.06,10.7,156,0
29082,3752.19,5.3,107,2
3278,3178.16,8.7,74,1
28572,3167.78,4.6,92,2
22014,1720.92,9.2,150,0
21421,2954.87,10.4,112,2
7626,2558.44,0.0,115,3
23263,3475.8,8.8,174,0
24731,3402.49,8.7,83,2
19343,3509.66,9.2,107,2
7003,3826.92,2.0,173,3
13668,2944.71,11.5,142,0
26730,1634.37,2.7,145,3
18917,3091.99,11.0,132,0
28391,3512.95,5.4,68,2
29651,3727.9,8.5,93,2
28602,2486.33,7.9,85,2
5596,3272.21,6.0,69,1
13686,2970.59,2.7,103,1
10450,2690.47,10.7,140,0
12919,3402.7,3.0,157,3
1149,3127.52,3.3,174,3
20940,1564.34,6.3,144,0
15020,1686.62,10.7,112,0
28265,3779.61,7.6,165,0
712,1578.02,6.2,131,1
23465,1778.44,10.1,84,2
3230,2317.51,3.5,164,3
18923,1719.26,4.6,91,2
4826,3015.71,8.9,73,1
6722,2391.13,4.3,173,3
6425,1873.6,4.4,105,1
20751,3944.23,5.6,97,2
18042,3755.69,0.4,169,3
15447,2459.27,6.6,113,2
601,2367.21,11.4,163,0
2625,2047.13,5.2,89,1
19349,1574.13,8.2,119,2
7700,2880.09,10.4,157,0
7095,1707.65,6.5,88,1
25005,3911.54,8.7,71,2
2114,3069.5,11.5,169,0
23566,2233.47,9.0,157,0
16995,3819.78,7.1,68,2
17554,3426.43,4.3,60,2
14913,2520.3,5.9,76,1
26554,3808.82,0.7,137,3
17734,3215.77,1.6,112,3
9305,3910.52,2.0,104,1
344,2007.85,8.7,84,1
17488,2145.75,7.0,121,0
28693,1736.55,10.0,76,2
4655,2804.97,7.4,89,1
6898,3378.48,0.5,109,1
1391,1541.96,4.7,80,1
4867,3150.4,9.5,105,1
14821,3227.59,10.9,144,0
18136,2724.18,3.7,156,3
4545,2225.99,0.7,139,3
1758,3136.62,5.7,72,1
14220,3462.37,7.9,147,0
4021,3565.08,0.0,106,1
1573,2685.53,1.3,134,3
6952,3468.58,10.4,111,0
5791,3509.93,10.3,67,1
12954,2669.62,3.5,135,3
10267,2403.49,8.3,94,1
3293,1558.24,4.8,76,1
14395,2513.08,7.8,154,0
44,2932.4,8.9,160,0
22930,3885.28,2.2,159,3
23206,3080.77,11.2,174,0
2918,2956.69,11.4,113,0
28227,2105.33,5.8,145,3
23225,1867.27,2.2,73,2
20481,2141.02,7.5,129,0
1674,3851.44,9.2,167,0
10468,3822.31,4.2,89,1
12574,1553.22,9.7,173,0
24802,3816.38,3.5,96,2
22094,3333.92,7.0,97,2
22393,3165.37,2.3,175,3
14629,1905.0,9.9,92,2
24710,2033.78,5.9,153,3
1189,3873.0,10.8,169,0
4243,2053.27,1.4,134,3
9943,2950.24,5.6,122,1
15766,3884.93,2.2,176,3
20325,3970.25,0.4,106,3
3153,3937.16,9.1,81,1
11162,1656.52,5.7,97,1
8864,1861.67,10.4,173,0
14134,3437.51,8.1,99,1
14172,1729.66,6.2,149,0
17599,3271.13,5.3,75,2
15578,2189.77,0.2,77,1
7858,3759.46,1.5,148,3
15358,3074.16,3.3,168,3
18340,3017.79,0.1,172,3
28710,3504.96,5.7,120,2
18332,3375.48,5.4,69,2
8814,2241.84,1.9,135,3
20686,3088.73,2.2,163,3
1842,2290.67,10.4,156,0
22163,1631.6,4.3,164,3
3688,3777.66,11.8,122,0
3439,1685.9,4.7,127,1
28903,3780.18,9.4,156,0
26276,1864.77,2.6,138,3
15787,2989.07,7.3,122,0
4320,3518.7,5.6,169,0
20049,2437.79,1.7,149,3
17302,2561.13,6.3,126,0
8724,1982.58,2.6,101,1
20622,3554.7,10.1,177,0
23396,1732.86,9.3,97,2
690,3854.64,4.7,125,1
7067,2793.07,8.7,72,1
13735,2388.87,0.6,65,1
24426,2153.13,3.2,154,3
6339,3144.03,3.9,151,3
4028,1926.86,9.3,68,1
24242,2642.44,1.8,60,2
17142,3900.6,7.6,72,2
8765,2846.3,10.0,130,0
7993,2210.73,7.0,112,1
28643,3623.43,7.1,165,0
11309,3586.54,7.0,153,0
4657,1970.64,8.3,69,1
29072,2193.65,4.4,164,3
3254,2616.86,10.0,102,1
26346,2030.56,4.8,98,2
15283,3778.73,0.8,94,3
61,3774.07,7.8,160,0
26014,3883.74,5.1,107,2
14391,2786.35,10.7,129,0
3716,2922.62,9.1,108,1
15321,2327.73,0.2,76,1
12151,2718.17,3.3,111,1
23669,2100.15,5.4,100,2
28941,2046.59,6.6,144,2
4316,2496.05,2.9,130,1
1948,1931.01,1.0,93,1
13904,2245.45,1.0,107,3
7256,3788.0,10.2,69,1
20273,3558.97,2.1,143,3
5611,2325.05,11.0,173,0
8162,1778.93,0.8,116,3
13240,3302.81,11.6,132,0
6092,3478.37,0.1,61,1
18407,3424.54,10.4,172,0
13970,2429.7,9.4,146,0
27054,1890.09,7.8,95,2
7274,1785.52,8.6,64,1
22597,3719.58,3.9,65,2
11071,3990.82,9.1,169,0
14079,2626.82,5.3,134,3
18631,2985.89,6.8,102,2
8117,2990.77,0.7,125,3
23727,2823.12,11.7,115,0
25288,2707.45,7.4,138,2
1909,2947.79,11.0,160,0
23259,2988.12,6.7,154,0
14646,2720.95,11.6,137,0
24922,2024.45,3.2,114,2
26090,2257.11,0.2,69,2
3325,2657.79,7.1,155,0
18295,3378.5,3.0,127,3
23286,1629.72,11.1,74,2
3595,1929.35,8.6,85,1
23431,1595.77,0.7,170,3
3976,3571.02,6.1,115,1
23867,3248.18,3.6,151,3
578,3090.06,4.3,110,1
9596,1627.34,9.7,78,1
22205,2531.04,8.6,178,0
13560,1510.76,0.0,129,3
12996,3408.87,12.0,110,0
297,2136.79,6.3,107,1
21292,1807.96,2.3,103,2
22174,2263.41,3.0,85,2
1709,2601.14,0.1,74,1
146,2452.2,7.8,145,0
21268,3079.28,11.5,159,0
5615,1780.46,0.1,167,3
19650,1597.63,7.6,107,2
28493,2830.62,7.7,153,0
11154,3350.19,4.1,172,3
21362,2223.95,11.2,174,0
19967,1742.52,2.5,91,2
11612,2520.47,1.9,88,1
27011,3101.16,1.4,169,3
26781,2049.94,2.7,129,3
24621,3885.05,1.1,110,3
16454,3760.99,5.3,142,3
4767,3099.76,0.3,60,1
158,3544.05,4.3,153,3
22744,1689.76,11.3,62,2
11148,1830.4,3.1,172,3
21622,3598.14,5.7,72,2
29507,3356.25,1.0,84,2
12474,1866.01,11.9,154,0
12847,2158.15,7.0,103,1
24215,3418.22,11.2,80,2
29021,3414.46,11.3,80,2
5192,2681.63,1.7,142,3
24809,1915.98,3.2,132,3
17829,3531.79,4.7,88,2
6039,2860.81,5.5,134,1
26708,1779.99,3.7,64,2
3395,1649.66,2.8,82,1
11647,3840.35,1.5,143,3
29536,3055.29,10.6,170,0
6414,3478.91,4.3,105,1
18800,2379.75,11.3,112,0
7681,3510.62,6.2,173,0
20840,1965.15,4.2,176,3
19249,3470.29,3.4,90,2
26705,2691.11,5.5,172,3
16858,3021.32,8.3,146,0
5766,3139.76,11.1,136,0
6102,2265.49,4.1,148,3
7962,1682.85,3.6,140,3
18333,3098.73,3.5,76,2
28850,2925.45,10.3,146,0
20496,2218.64,4.1,158,3
24205,3695.52,2.1,94,2
5665,3355.72,6.1,179,0
12052,2786.3,6.7,176,0
29177,3943.54,3.6,122,2
7152,1719.09,11.1,149,0
15565,2984.63,4.4,129,3
19506,3935.47,9.6,80,2
5614,3033.27,1.5,60,1
15363,1771.23,6.2,108,2
2197,2703.64,10.0,118,1
13974,3213.6,6.6,78,1
25660,3472.21,10.5,120,2
11052,3982.84,1.8,114,3
1933,3538.23,0.3,113,1
28988,1865.25,1.1,73,2
5730,2449.85,8.9,152,0
6687,1759.86,9.2,76,1
19870,1594.39,5.8,156,3
17002,3444.43,3.0,91,2
21656,3304.05,3.5,112,2
21986,3250.45,5.1,161,3
21503,2908.0,0.9,136,3
29189,2379.79,6.1,115,2
9579,2905.65,9.7,136,0
29569,3571.88,2.7,82,2
27716,2991.96,10.1,142,0
10859,1887.71,0.1,117,3
12136,3571.09,4.8,104,1
3235,3681.62,10.0,158,0
19801,2808.77,10.5,127,0
784,3266.29,1.6,125,1
17816,3073.27,5.3,155,3
20993,2548.3,1.2,117,3
26022,1562.07,5.0,100,2
23766,3820.38,8.6,74,2
20159,3559.3,8.0,72,2
1287,2224.09,10.4,112,1
29473,3280.44,8.0,165,0
21214,2651.19,9.2,164,0
7302,2335.14,2.8,126,3
1004,1790.12,6.5,156,0
17645,1615.88,10.2,112,0
24949,1934.32,3.2,163,3
1890,3352.63,1.2,176,3
10545,1982.38,0.5,160,3
15985,1709.35,4.1,141,3
5208,3161.26,7.9,173,0
8562,2069.04,11.7,102,0
13050,2151.09,8.9,128,0
14963,3976.59,11.7,173,0
21203,2101.77,2.1,153,3
23457,2987.03,5.1,66,2
2168,1983.0,11.1,62,1
11849,2155.44,11.0,104,0
16689,2386.58,9.1,164,0
7469,2372.41,0.1,135,3
277,1812.43,8.9,107,1
26214,1741.93,7.7,108,2
14015,2569.81,3.1,173,3
9689,2737.43,11.4,142,0
13006,2404.78,11.9,176,0
18550,2357.62,2.5,128,3
15108,3441.55,10.0,162,0
17024,3485.52,9.3,75,2
7723,2141.69,5.0,163,3
20114,3786.49,2.0,70,2
7384,2333.21,1.6,102,1
17974,2745.96,1.6,139,3
26918,2173.71,1.1,158,3
3452,3357.53,2.5,173,3
8207,2688.6,0.6,162,3
25017,3438.48,3.9,70,2
9560,3460.57,0.4,92,1
19532,3470.11,10.4,123,0
2833,3120.92,1.6,176,3
28505,1685.78,7.9,148,0
14224,1968.97,0.6,175,3
22632,1861.44,9.7,135,0
5010,3596.73,9.2,162,0
17961,1718.42,10.2,139,0
15628,2541.37,8.5,94,2
6478,2774.3,6.9,150,0
4540,3800.03,4.0,92,1
17893,1627.39,5.4,113,2
508,2567.15,11.6,81,1
20198,2807.42,11.3,78,2
13512,2667.78,5.1,163,3
13187,3476.56,7.4,144,0
13341,3863.45,8.0,91,1
26462,2494.57,10.6,105,2
28601,3159.03,9.2,94,2
16488,2860.04,3.6,135,3
21099,2400.73,5.1,67,2
7713,3138.41,3.5,125,1
19419,2216.19,6.5,91,2
5482,3493.61,6.4,118,1
19580,1822.54,5.3,144,3
1391,2405.79,10.3,125,0
25982,2378.06,3.0,89,2
2771,1848.08,0.4,170,3
5334,2325.1,5.1,97,1
5071,2905.64,0.2,169,3
27407,3702.43,5.6,68,2
8278,3833.78,7.4,163,0
16966,1897.2,2.4,95,2
27687,1828.01,10.3,113,2
6773,3100.05,6.4,99,1
27890,3263.18,10.2,171,0
12681,2737.37,11.4,70,1
23509,3077.69,11.2,123,0
10862,3496.52,7.7,169,0
28450,3887.49,4.0,74,2
7625,3719.33,11.5,81,1
21434,2717.91,5.5,103,2
12146,2720.49,0.1,170,3
2550,1664.01,11.8,69,1
3340,2562.89,3.9,155,3
29822,2845.01,0.1,89,2
28222,3363.15,11.4,138,0
6089,2453.01,6.6,92,1
11593,3347.51,3.7,179,3
7589,2811.91,6.4,98,1
23317,2958.84,4.5,115,2
10200,2877.6,1.1,85,1
1761,3447.68,5.9,116,1
15125,2208.38,4.8,140,3
22835,3892.4,3.3,120,3
3655,2058.99,8.9,68,1
6985,2952.23,4.0,142,3
10533,2173.11,2.3,61,1
11524,2898.16,2.8,82,1
18339,3615.85,7.0,74,2
16704,2130.5,5.6,143,3
8734,3599.75,11.4,68,1
18718,2273.67,1.7,80,2
13363,2781.02,3.3,149,3
27658,2325.26,10.6,115,2
27570,3129.47,10.0,114,2
19124,3270.65,11.9,109,0
4824,2352.67,7.1,158,0
8914,3120.02,5.4,68,1
24039,2475.01,7.5,64,2
23254,2722.33,2.2,104,2
28810,1556.93,6.0,161,3
17297,3381.26,5.3,158,3
12446,3119.29,7.7,153,0
7669,3297.43,5.6,139,3
14525,2620.93,1.2,146,3
26843,3986.71,2.9,125,3
18981,2471.42,4.8,139,3
28303,1927.37,2.3,90,2
3700,3067.66,6.3,109,1
20721,2266.39,6.8,110,2
17248,3548.64,6.9,74,2
20938,3153.99,5.8,74,2
4305,2012.71,9.2,97,1
18483,1765.53,9.7,61,2
18419,2467.85,7.6,63,2
1364,3076.97,10.6,150,0
14712,1588.0,0.3,88,1
23664,3804.88,5.1,77,2
1176,2908.9,8.1,100,1
20666,3268.56,4.2,135,3
5537,3876.33,9.8,160,0
11110,1545.27,5.5,130,3
20466,2427.3,12.0,61,2
21336,3627.47,0.7,134,3
2813,2832.13,4.9,112,1
1640,3148.8,0.6,78,1
1744,2335.51,9.3,136,0
12066,1643.53,1.0,68,1
26494,3783.38,5.6,177,3
9068,3532.71,7.3,120,1
7680,3656.72,0.3,177,3
3107,2317.23,7.3,120,1
25260,2595.35,8.7,163,0
28825,3316.31,4.9,175,3
22899,2462.21,1.4,64,2
2378,2673.37,11.5,116,0
5887,3382.63,10.9,135,0
10787,2771.14,7.9,77,1
14618,3593.78,8.2,68,2
11997,2072.14,6.8,153,0
18047,3462.99,0.2,171,3
14489,3855.44,5.3,124,3
12452,2705.34,3.7,83,1
27283,2605.96,8.3,86,2
13986,3430.86,4.7,98,1
20752,3948.56,8.5,147,0
22985,3782.17,5.3,118,2
18569,2063.2,2.4,167,3
21955,1686.79,8.4,121,2
21129,2461.65,11.2,93,2
21303,3838.48,0.2,121,3
16340,3509.22,8.1,152,0
6156,1514.04,0.8,64,1
25421,2621.01,1.9,120,3
27415,2862.45,8.6,71,2
29390,3763.72,9.8,169,0
22864,2113.73,8.2,65,2
28017,1848.57,1.0,153,3
15484,2775.38,9.2,141,0
11764,3232.55,8.2,160,0
10835,3589.39,10.0,146,0
4151,3015.11,10.9,89,1
13605,2931.1,3.9,118,3
25494,2985.25,7.7,101,2
17163,1858.12,5.9,119,2
7886,3229.8,10.6,139,0
21074,3019.28,11.7,170,0
23660,3172.51,2.3,162,3
12335,3606.04,6.7,157,0
16180,1594.4,4.5,117,3
11523,3633.45,5.1,95,1
2055,1984.51,1.7,91,1
6622,1958.34,2.0,160,3
22094,3541.26,0.9,128,3
4207,3310.37,7.2,135,0
3023,3280.77,2.1,92,1
21037,1626.72,11.9,120,0
588,1651.46,4.9,124,1
20472,3958.66,4.4,141,3
29187,1582.89,8.5,133,2
23446,1895.1,4.9,71,2
3647,3749.3,11.6,88,1
24007,1560.26,6.9,77,2
22752,1944.54,3.8,67,2
24044,2959.33,0.6,145,3
8686,3002.3,11.3,87,1
12638,1999.44,2.7,70,1
8568,2753.27,7.4,106,1
3272,3630.81,8.3,116,1
15793,3583.61,6.1,120,2
3420,3952.81,10.7,173,0
10611,3619.85,4.7,176,3
29173,1721.95,5.5,154,3
9290,1572.71,9.5,136,0
14868,3727.52,2.4,166,3
6914,3328.19,8.7,83,1
128,1532.36,10.7,100,1
10971,3150.45,4.1,96,1
1164,1500.48,10.7,63,1
1941,2701.95,0.1,165,3
28662,2180.34,6.8,135,2
4165,2387.71,9.4,164,0
15433,2447.76,6.2,142,0
2994,1817.45,8.7,155,0
29035,3465.54,3.6,124,2
27883,3198.79,7.7,77,2
20022,3572.67,9.6,170,0
17269,3713.72,4.7,106,2
2115,2064.55,0.6,170,3
11986,2299.76,3.6,131,3
21251,2461.31,5.1,163,3
8826,2737.96,4.4,172,3
28115,2402.33,10.5,67,2
22944,2614.67,1.4,102,2
28928,1829.45,9.0,127,2
14880,3854.6,9.9,65,2
6328,3893.46,6.3,169,0
6121,2002.29,1.9,136,3
1764,2379.73,3.0,142,3
24132,3818.93,8.3,135,0
15979,2161.34,2.4,104,3
18408,3339.65,11.1,176,0
19706,3570.08,1.2,60,2
7821,3573.8,7.5,148,0
26051,2774.56,10.8,113,2
24897,3015.8,1.6,166,3
21218,2919.31,7.2,102,2
2346,3988.24,3.8,81,1
19122,1592.64,10.2,171,0
16135,2348.24,5.9,148,3
2847,3108.88,8.5,179,0
1327,1612.41,2.5,169,3
1159,1581.87,6.2,100,1
24943,3016.64,7.3,63,2
6163,3111.71,5.8,164,0
3538,3562.0,2.5,177,3
11587,2543.76,7.5,150,0
11843,2512.54,3.5,153,3
8277,2428.46,1.8,160,3
10862,3084.38,7.9,77,1
6102,3853.27,5.2,129,1
22986,2092.12,5.6,109,2
10287,1765.2,8.5,165,0
28285,2098.98,3.0,133,3
2933,2732.4,11.2,70,1
8838,3602.02,1.4,66,1
6241,2938.8,9.8,75,1
11125,2507.08,4.0,102,1
22324,2028.66,9.7,167,0
3684,2496.93,4.5,173,3
16493,2597.13,2.9,177,3
2317,2942.03,10.2,128,0
7502,2053.4,11.7,139,0
23434,1588.92,9.3,132,0
11747,2730.46,10.5,174,0
10275,2806.06,11.2,142,0
20336,1967.85,4.7,93,2
12797,2723.05,1.0,172,3
5812,3397.84,1.3,159,3
19326,1620.0,5.6,172,3
4385,3340.53,3.6,128,1
22238,2266.41,1.2,171,3
10747,3391.58,5.0,136,3
6989,3362.48,4.1,131,3
111,2412.16,3.7,144,1
4965,1918.06,1.4,81,1
18710,2426.73,6.3,170,0
22372,2960.33,11.1,123,0
6163,1833.41,1.5,114,1
5324,2398.45,8.4,68,1
2202,3360.08,4.4,172,3
8266,1789.06,11.9,158,0
26572,3382.79,10.5,165,0
18032,2550.48,4.5,72,2
5816,2930.49,7.4,131,0
18440,2187.76,0.8,166,3
24773,3281.64,7.1,67,2
25538,2708.58,4.9,85,2
21366,2977.47,6.7,164,0
27707,2848.99,8.4,99,2
17242,3069.79,9.7,142,0
5932,3582.29,4.2,135,3
1466,2825.93,2.1,104,1
29206,2123.43,6.0,70,2
13424,2507.01,9.4,137,0
20945,1952.26,9.0,167,0
7625,3888.74,8.8,100,1
6733,3729.69,4.0,154,3
28451,3996.58,10.0,112,2
11179,2871.58,5.3,161,3
12956,1641.32,8.2,127,0
5199,2551.26,6.9,119,1
12483,2097.51,12.0,60,1
29049,2263.76,0.5,138,3
8919,2074.06,6.7,85,1
3839,3318.61,3.5,85,1
21595,3825.13,0.3,109,3
3184,3552.04,10.8,91,1
14142,1958.8,3.6,156,3
26319,3672.74,11.2,88,2
26925,1851.05,11.2,103,2
25855,1820.81,6.3,162,3
22526,2046.93,7.8,155,0
17700,3386.79,2.6,126,3
2035,3029.24,7.6,95,1
29564,3656.38,7.7,162,0
14868,1706.75,3.3,89,1
21343,3333.39,5.4,74,2
21693,2573.22,11.4,134,0
9877,2973.88,8.4,107,1
17964,3611.42,2.9,60,2
21269,1850.15,3.1,81,2
2167,3541.49,4.1,74,1
29700,2965.33,8.0,133,2
11344,2928.79,5.2,162,3
23705,2964.35,11.5,127,0
2633,3382.86,2.3,115,1
10673,3943.9,1.3,71,1
16512,2748.55,0.2,129,3
16527,3852.82,5.0,148,3
20318,2539.83,3.8,148,3
26048,1626.92,10.3,133,0
5993,3401.9,7.3,98,1
6098,3750.44,7.5,97,1
29413,2209.31,0.1,158,3
26772,3741.55,4.7,153,3
3199,2033.92,9.4,72,1
12423,2271.44,1.3,130,3
8273,1579.73,8.0,103,1
21412,1964.21,5.6,116,2
19741,1698.74,2.6,83,2
15148,3790.71,7.3,168,0
23237,3719.57,4.4,111,2
21528,2619.95,4.4,62,2
25839,3138.96,3.8,119,2
2548,2863.88,11.7,157,0
15659,2914.82,10.0,112,0
29117,1971.29,11.0,110,2
20181,3980.7,9.1,83,2
21739,2427.85,5.3,114,2
4707,2586.97,10.4,126,0
3058,2619.9,6.3,132,1
19130,2317.33,1.3,78,2
4767,1769.66,10.5,98,1
16550,3830.37,2.2,78,2
14566,2013.99,7.0,81,1
21416,2273.57,11.7,122,0
8238,3071.73,4.7,131,3
16232,2294.27,5.0,135,3
15164,2336.98,10.8,69,2
6037,2085.01,4.9,157,3
15051,1742.74,9.1,146,0
20737,2250.98,9.2,82,2
3908,2420.4,9.6,73,1
2530,3901.0,11.4,167,0
12666,1981.13,8.6,120,0
13447,2422.01,9.8,107,0
29998,2780.74,5.5,112,2
21559,3374.65,2.6,141,3
5895,3167.35,9.0,148,0
11896,2615.77,10.7,140,0
5628,3553.88,2.9,61,1
17090,2510.49,7.5,104,2
9718,2645.82,1.6,70,1
4279,3745.52,1.7,158,3
21694,3476.43,6.3,98,2
21940,1929.9,8.0,106,2
8520,2033.05,11.2,124,0
3301,2780.89,9.3,136,0
26578,1742.82,10.6,139,0
5124,3533.54,9.8,83,1
7636,3733.76,0.4,119,3
8932,2167.27,10.3,131,0
27417,2078.43,6.5,129,2
7228,3650.62,8.5,114,1
9043,1812.47,6.8,104,1
12631,1759.15,4.7,86,1
18165,3530.53,2.4,155,3
21456,2070.93,11.4,125,0
12825,1592.37,2.2,117,3
435,2170.16,4.7,154,3
27238,1571.79,6.7,94,2
15277,1531.99,1.9,166,3
29923,2105.67,3.5,170,3
11513,3789.6,5.4,171,3
11063,3448.87,3.4,104,1
25444,3477.21,11.3,147,0
16032,1850.12,7.5,112,2
18681,3452.45,5.5,110,2
1869,2521.89,5.7,64,1
11080,1600.47,3.5,121,3
770,3271.68,10.5,91,1
1950,2652.57,1.0,138,3
23807,3079.03,10.5,121,0
28666,3441.74,7.7,131,2
308,2882.25,10.9,168,0
1742,3512.47,11.8,123,0
21151,2430.01,1.8,124,3
23727,2309.09,4.0,172,3
23524,2161.85,2.6,150,3
14316,2369.97,6.9,156,0
7549,3922.38,7.6,88,1
24186,3857.02,0.8,80,2
3838,3740.2,6.4,120,1
2035,3677.46,2.6,152,3
1221,3467.36,1.2,112,1
23195,3780.55,2.5,110,2
17050,2205.78,0.8,78,2
23856,3288.2,2.8,160,3
3992,3435.01,8.3,121,1
23999,2783.08,1.2,112,3
21430,2698.36,8.8,119,2
12113,2200.14,10.0,120,0
677,3216.74,10.0,96,1
1962,2773.99,8.9,159,0
3188,2523.76,0.9,142,3
15783,3154.0,11.0,107,0
10312,3840.29,3.6,122,3
27051,3834.35,8.8,75,2
29523,1820.25,6.2,105,2
25018,2619.83,10.5,102,2
24681,2079.17,0.2,100,2
11408,3322.97,4.6,167,3
19,3201.56,10.9,179,0
19082,2381.33,8.4,100,2
8495,1660.31,7.7,84,1
25866,2868.78,5.3,95,2
10813,3997.26,1.9,123,3
22875,3836.58,2.4,157,3
13280,3207.38,5.5,99,1
26312,1613.79,8.6,78,2
13005,1967.43,11.1,141,0
11356,1684.49,11.1,151,0
2536,3787.72,11.3,104,1
14221,3312.9,1.0,99,3
26680,2839.08,11.5,165,0
2560,3782.96,1.2,115,1
7451,3764.43,10.2,138,0
25097,2517.91,4.6,172,3
15368,2913.02,2.4,107,3
29446,3262.75,11.5,176,0
17700,2783.44,11.2,110,0
10334,2427.71,6.6,67,1
10839,2137.4,7.2,72,1
18338,2685.63,11.8,78,2
2554,2678.47,8.3,171,0
3742,2965.32,2.5,85,1
11303,2360.06,4.3,158,3
16692,2280.31,0.2,82,2
5192,3165.83,2.6,175,3
92,2837.51,3.9,115,1
19306,3314.38,10.9,115,0
14240,1859.46,5.9,128,3
12537,2229.07,1.7,119,3
25673,3617.66,0.3,95,2
13379,1880.3,2.8,168,3
4186,3104.17,4.8,86,1
29957,3494.44,1.7,154,3
15257,2560.35,4.9,145,3
10661,3483.41,9.1,90,1
19207,1967.88,10.1,89,2
21260,2993.45,8.4,71,2
29785,2302.55,1.1,144,3
3865,1670.45,10.7,99,1
25733,2866.95,4.7,115,2
18054,2035.33,4.0,120,3
24634,2690.06,8.4,139,0
26208,1639.14,5.0,163,3
28355,3623.99,7.6,162,0
917,2789.14,5.9,66,1
8799,3789.18,5.5,165,3
4478,1921.82,3.1,67,1
3452,1834.59,2.7,167,3
5516,2951.23,2.1,103,1
17477,3754.45,7.1,118,2
4527,2507.21,0.9,166,3
15653,3621.78,1.7,97,3
11339,2170.0,6.6,133,0
18960,1501.27,9.7,140,0
26607,2198.29,10.8,83,2
3007,3939.4,5.3,109,1
4804,2533.89,2.3,141,3
19519,1950.19,9.0,112,2
17512,1936.28,4.1,174,3
15547,3776.35,5.0,93,2
17668,3544.98,8.9,136,0
29550,1692.91,4.3,121,2
20940,1515.4,10.4,128,0
16028,1697.25,11.7,151,0
13057,2307.11,11.1,80,1
3838,2840.62,3.5,114,1
25799,1658.97,1.1,150,3
20557,2940.45,3.3,127,3
6961,3318.08,8.4,177,0
2177,3489.53,2.3,100,1
17244,3023.33,4.8,93,2
1269,2713.32,3.4,113,1
